image_id,id,caption,image
115033,38104,A zebra biting another zebras face by some rocks.,000000115033.jpg
115033,42331,"Two beautiful zebra's, one brushing up against the other.",000000115033.jpg
115069,792219,A herd of sheep grazing on a hill side near a tree.,000000115069.jpg
115069,792240,Several sheep standing in the grass near a tree.,000000115069.jpg
115069,792438,a couple of sheep graze on some grass ,000000115069.jpg
115069,795126,"While in the immediate foreground juts a gnarled tree branch, the majority of the view consists of a an expanse  of short grass dotted with a few longer tufts and  a number  of scattered, grazing sheep. ",000000115069.jpg
115069,794127,A small herd of sheep grazing in a grassy field.,000000115069.jpg
115077,615845,A bunch of cows standing around in a field,000000115077.jpg
115077,616523,Cows and calves grazing on grass in a shady field. ,000000115077.jpg
115077,611570,Cows are grazing in a field in the shade.,000000115077.jpg
115077,617618,a herd of big cows on a wide farm ,000000115077.jpg
115077,618626,A row of cows grazing in a field in the shade.,000000115077.jpg
115089,553829,A fire hydrant with a flag sticking out of it near the street ,000000115089.jpg
115089,548471,A red fire hydrant sitting on the side of a street.,000000115089.jpg
115089,550346,A red fire hydrant is sitting by a street,000000115089.jpg
115089,510239,A fire hydrant with a long flag sticking out of it. ,000000115089.jpg
115089,557372,A red fire hydrant has a red pole and flag nearby. ,000000115089.jpg
115146,484037,A group of people playing a game with remote controllers.,000000115146.jpg
115146,487157,Four young people have crowded into a small office.,000000115146.jpg
115146,482099,A group of people converse in an office setting.,000000115146.jpg
115146,491804,A group of  people standing next to each other in a  room.,000000115146.jpg
115146,497939,a group of people standing next to each other with some of them holding video game controllers,000000115146.jpg
115251,741883,A young child riding on the back of a sheep.,000000115251.jpg
115251,748665,Child riding a sheep during a kids' rodeo.,000000115251.jpg
115251,747784,this is a child riding a lamb in a rodeo,000000115251.jpg
115251,747292,the child with the red helmet is riding a sheep,000000115251.jpg
115251,595303,a kid is riding on the back of a sheep in a pin,000000115251.jpg
116334,227151,A man looking inside of a refrigerator with it's door open.,000000116334.jpg
116334,254322,A man reaching into a refrigerator for a canned drink.,000000116334.jpg
116334,260463,A man is hunched over pulling a beer from a refrigerator.,000000116334.jpg
116334,256143,This a is a guy opening the fridge to grab a drink,000000116334.jpg
116334,261444,A man is grabbing a bear from his refridgerator.,000000116334.jpg
116466,790533,a kid blowing his hair looks into the mirror,000000116466.jpg
116466,790098,a small child is getting his hair blow dried ,000000116466.jpg
116466,791661,A woman blow drying a child's hair with a dryer and brush.,000000116466.jpg
116466,791004,A woman blow drying and combing sons hair,000000116466.jpg
116466,792363,a woman blow drys a small kids hair ,000000116466.jpg
116740,703646,A view of the street at a red light in a city.,000000116740.jpg
116740,694724,a street with a bunch of vehicles sitting parked next to some street lights,000000116740.jpg
116740,685250,Various traffic signals down a road in the city.,000000116740.jpg
116740,684218,A red traffic light at a street corner with vehicles near it.,000000116740.jpg
116740,684923,There are cars that are lined up on thevstreet,000000116740.jpg
116746,235918,A machine that dispenses tickets for some mode of transportation.,000000116746.jpg
116746,236488,A mechanized steel parking machine in front of a wooden fence.,000000116746.jpg
116746,228085,A payment machine sits in front of a fence.,000000116746.jpg
116746,221233,A parking meter sitting next to a patch of grass.,000000116746.jpg
116746,237604,A blue faced machine for printing parking passes. ,000000116746.jpg
116872,357567,A woman in green jacket brushing her teeth outdoors.,000000116872.jpg
116872,364212,A picture of a woman brushing her teeth.,000000116872.jpg
116872,364392,this woman has on a red hat and green shirt,000000116872.jpg
116872,366411,A woman in a red hat is brushing her teeth. ,000000116872.jpg
116872,353028,A person walking while brushing their teeth and wearing a red hat.,000000116872.jpg
118846,511019,A young man poses for a photo with his mouth open.,000000118846.jpg
118846,550757,A man holding scissors over his head getting ready to cut his hair ,000000118846.jpg
118846,551480,A man holding a scissor towards is pony tale.,000000118846.jpg
118846,561419,a man has a scisoors in hand about to cut his hair ,000000118846.jpg
118846,552308,a man is holding scissors up to his hair,000000118846.jpg
119966,496762,"A nice looking kitchen with a big bright window,",000000119966.jpg
119966,499423,A kitchen with a variety of appliances on the counter.,000000119966.jpg
119966,826211,"A compact kitchen with a washer, sink and cabinets",000000119966.jpg
119966,487096,A long kitchen with a cluttered counter ,000000119966.jpg
119966,492496,A kitchenette with a clothes dryer in the corner by the window. ,000000119966.jpg
120850,562939,a grizzly bear sitting on a grassy slope,000000120850.jpg
120850,563461,A large brown bear with his mouth open sitting on the grass.,000000120850.jpg
120850,563338,A bear that is laying down in the grass.,000000120850.jpg
120850,570727,A brown bear sitting on top of a green field.,000000120850.jpg
120850,561952,A brown bear is sitting hunched over and his paws are together on a grassy area.,000000120850.jpg
121001,355535,A hand putting toothpaste on a toothbrush on a counter.,000000121001.jpg
121001,360068,A person is putting tooth paste onto a tooth brush.,000000121001.jpg
121001,355043,A person putting tooth paste on top of a tooth brush.,000000121001.jpg
121001,356585,A hand applying toothpaste to a green handled toothbrush.,000000121001.jpg
121001,349505,A green and clear toothbrush having toothpaste applied to it.,000000121001.jpg
121366,449079,A man in white shirt standing by a refrigerator.,000000121366.jpg
121366,462357,A man standing in front of  a refrigerator in a kitchen.,000000121366.jpg
121366,462993,A man in tank-top and sunglasses grabbing the handle on the refrigerator door.,000000121366.jpg
121366,445059,A man with his hand on the handle of a freezer. ,000000121366.jpg
121366,823773,A man stands by a fridge as he plans on puttting something in it,000000121366.jpg
122382,653639,A child smiling while her hair is dried and styled by an adult.,000000122382.jpg
122382,651755,An adult is blow drying a child's hair.,000000122382.jpg
122382,647024,a woman is blow drying a kids head,000000122382.jpg
122382,650861,Young girl smiling as her Mom dries and combs her hair.,000000122382.jpg
122382,649370,A child smiling as a woman dries her hair.,000000122382.jpg
122896,162157,A man tries to stand on his surf board in the water. ,000000122896.jpg
122896,165487,A man laying on a surfboard riding a wave.,000000122896.jpg
122896,162631,A guy laying across a surf board after the wave broke.,000000122896.jpg
122896,165085,The young girl is getting up on her surfboard.,000000122896.jpg
122896,163549,a person riding a surf board on a body of water,000000122896.jpg
122899,167605,A woman holding a child next to a wooden fence.,000000122899.jpg
122899,172552,A woman holding a child in her arm behind a fence and reaching out to a giraffe that is facing them.,000000122899.jpg
122899,175030,The giraffe is walking toward the edge of the pen.,000000122899.jpg
122899,174625,A woman holding a child looking at a giraffe ,000000122899.jpg
122899,172456,Woman holding a small child at a zoo watching giraffes. ,000000122899.jpg
122902,513416,The dark green double decker bus travels down an empty road.,000000122902.jpg
122902,396461,A double-decker bus is traveling down a road.,000000122902.jpg
122902,517688,A blue bus traveling on a bright sunny day,000000122902.jpg
122902,400109,The double decker bus is headed for its destination.,000000122902.jpg
122902,393254,A double decker bus is driving along the street.,000000122902.jpg
122908,570814,US Navy Blue Angels flying through the sky with a smoke trail.,000000122908.jpg
122908,584836,A plane with US NAVY painted on it flying in the air.,000000122908.jpg
122908,572185,A navy air plane leaves a trail of smoke in the sky,000000122908.jpg
122908,576316,a jet flying in the air leaving a trail behind ,000000122908.jpg
122908,575863,a jet plane is flying by leaving a trail of smoke,000000122908.jpg
122913,816975,This is a poorly lit picture of a cat looking up.,000000122913.jpg
122913,816273,A cat is sitting inside of a suitcase.,000000122913.jpg
122913,816168,A black and white cat peaking out from inside a bag.,000000122913.jpg
122913,814604,a blurry photo of an open luggage bag ,000000122913.jpg
122913,814067,a cat that is laying in some kind of bag,000000122913.jpg
122916,475876,A young boy plays tennis on the court,000000122916.jpg
122916,478216,A young boy standing on a tennis court holding a racquet.,000000122916.jpg
122916,470398,A young boy on the court with a tennis racket in his hand getting ready to play.,000000122916.jpg
122916,475825,a young boy with a tennis racket on a tennis court,000000122916.jpg
122916,477445,Three adults stand watching a child with a tennis racket.,000000122916.jpg
122918,68931,A man giving a thumbs up while holding a glass of wine.,000000122918.jpg
122918,71430,A man holding a wine glass and thumbs up in front of a window.,000000122918.jpg
122918,67020,A man drinking wine while giving a thumbs up ,000000122918.jpg
